product_id,price,price_percentage_change_24h,volume_24h,volume_percentage_change_24h,base_increment,quote_increment,quote_min_size,quote_max_size,base_min_size,base_max_size,base_name,quote_name,watched,is_disabled,new,status,cancel_only,limit_only,post_only,trading_disabled,auction_mode,product_type,quote_currency_id,base_currency_id,fcm_trading_session_details,mid_market_price,alias,alias_to,base_display_symbol,quote_display_symbol,view_only,price_increment,display_name,product_venue,approximate_quote_24h_volume,new_at,market_cap,base_cbrn,quote_cbrn,product_cbrn,icon_color,icon_url,display_name_overwrite,is_alpha_testing,about_description
DEXT-USD,0.1381,0.72939460247994,52390,-45.82683613832925,0.1,0.0001,1,10000000,0.1,38551800,DEXTools,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,DEXT,,,,['DEXT-USDC'],DEXT,USD,False,0.0001,DEXT-USD,CBE,7235.06,2023-01-01T00:00:00Z,,,,,,,,False,
DEXT-USDC,0.1381,0.72939460247994,52390,-45.82683613832925,0.1,0.0001,1,10000000,0.1,38551800,DEXTools,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DEXT,,,DEXT-USD,[],DEXT,USD,False,0.0001,DEXT-USDC,CBE,7235.06,2023-01-01T00:00:00Z,,,,,,,,False,
DBR-USD,0.01762,-0.45197740112994,400264,-85.42390287068969,1,0.00001,1,10000000,1,348640063.4002792029559891,deBridge,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,DBR,,,,['DBR-USDC'],DBR,USD,False,0.00001,DBR-USD,CBE,7052.65,2025-10-28T15:54:00.016Z,,,,,,,,False,
DBR-USDC,0.01762,-0.45197740112994,400264,-85.42390287068969,1,0.00001,1,10000000,1,348640063.4002792029559891,deBridge,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DBR,,,DBR-USD,[],DBR,USD,False,0.00001,DBR-USDC,CBE,7052.65,2025-10-28T15:54:00.016Z,,,,,,,,False,
KARRAT-USD,0.0045,-2.17391304347826,1533325.23,-72.88733033044784,0.01,0.0001,1,10000000,0.01,13333333.3333333333333333,Karrat,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,KARRAT,,,,['KARRAT-USDC'],KARRAT,USD,False,0.0001,KARRAT-USD,CBE,6899.96,2024-04-22T16:03:01.127Z,,,,,,,,False,
KARRAT-USDC,0.0045,-2.17391304347826,1533325.23,-72.88733033044784,0.01,0.0001,1,10000000,0.01,13333333.3333333333333333,Karrat,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,KARRAT,,,KARRAT-USD,[],KARRAT,USD,False,0.0001,KARRAT-USDC,CBE,6899.96,2024-04-22T16:03:01.127Z,,,,,,,,False,
XLM-USDT,0.1661,0.30193236714976,41271.7,-61.26363389775785,0.1,0.0001,1,10000000,0.1,117150700,Stellar Lumens,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,XLM,,,,[],XLM,USDT,False,0.0001,XLM-USDT,CBE,6855.2294,2023-01-01T00:00:00Z,,,,,,,,False,
PYR-USD,0.297,1.36518771331058,21936.39,-77.691715277883,0.01,0.001,1,10000000,0.01,3353345.0458521982186132,Vulcan Forged PYR,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PYR,,,,['PYR-USDC'],PYR,USD,False,0.001,PYR-USD,CBE,6515.11,2023-01-01T00:00:00Z,,,,,,,,False,
PYR-USDC,0.297,1.36518771331058,21936.39,-77.691715277883,0.01,0.001,1,10000000,0.01,3353345.0458521982186132,Vulcan Forged PYR,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PYR,,,PYR-USD,[],PYR,USD,False,0.001,PYR-USDC,CBE,6515.11,2023-01-01T00:00:00Z,,,,,,,,False,
NCT-USD,0.00651,-0.76219512195122,984816,3.87762722376573,1,0.00001,1,10000000,1,1001490300,PolySwarm,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,NCT,,,,['NCT-USDC'],NCT,USD,False,0.00001,NCT-USD,CBE,6411.15,2023-01-01T00:00:00Z,,,,,,,,False,
NCT-USDC,0.00651,-0.76219512195122,984816,3.87762722376573,1,0.00001,1,10000000,1,1001490300,PolySwarm,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,NCT,,,NCT-USD,[],NCT,USD,False,0.00001,NCT-USDC,CBE,6411.15,2023-01-01T00:00:00Z,,,,,,,,False,
REQ-USD,0.0664,1.68453292496172,95260,-69.5893961934071,1,0.0001,1,10000000,1,107362000,Request,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,REQ,,,,['REQ-USDC'],REQ,USD,False,0.0001,REQ-USD,CBE,6325.26,2023-01-01T00:00:00Z,,,,,,,,False,
REQ-USDC,0.0664,1.68453292496172,95260,-69.5893961934071,1,0.0001,1,10000000,1,107362000,Request,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,REQ,,,REQ-USD,[],REQ,USD,False,0.0001,REQ-USDC,CBE,6325.26,2023-01-01T00:00:00Z,,,,,,,,False,
ENS-EUR,5.37,0.37383177570093,1171.255,-45.51476177318049,0.001,0.01,1,10000000,0.001,8100,Ethereum Name Service,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,ENS,,,,[],ENS,EUR,False,0.01,ENS-EUR,CBE,6289.64,2023-01-01T00:00:00Z,,,,,,,,False,
SPA-USD,0.003455,1.37910798122066,1807019,-63.94410617042147,1,0.000001,1,10000000,1,780387539.5401820879494644,Sperax,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SPA,,,,['SPA-USDC'],SPA,USD,False,0.000001,SPA-USD,CBE,6243.25,2023-05-02T16:08:00.089Z,,,,,,,,False,
SPA-USDC,0.003455,1.37910798122066,1807019,-63.94410617042147,1,0.000001,1,10000000,1,780387539.5401820879494644,Sperax,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SPA,,,SPA-USD,[],SPA,USD,False,0.000001,SPA-USDC,CBE,6243.25,2023-05-02T16:08:00.089Z,,,,,,,,False,
GNO-USD,130.21,0.31587057010786,47.1976,-71.43218582129076,0.0001,0.01,1,10000000,0.0001,97500,Gnosis,US Dollar,False,False,False,online,False,True,False,False,False,SPOT,USD,GNO,,,,['GNO-USDC'],GNO,USD,False,0.01,GNO-USD,CBE,6145.6,2023-01-01T00:00:00Z,,,,,,,,False,
GNO-USDC,130.21,0.31587057010786,47.1976,-71.43218582129076,0.0001,0.01,1,10000000,0.0001,97500,Gnosis,USDC,False,False,False,online,False,True,False,False,False,SPOT,USDC,GNO,,,GNO-USD,[],GNO,USD,False,0.01,GNO-USDC,CBE,6145.6,2023-01-01T00:00:00Z,,,,,,,,False,
HOPR-USD,0.0212,0.95238095238095,288214.6,-62.52250063943882,0.1,0.0001,1,10000000,0.1,158069300,HOPR,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,HOPR,,,,['HOPR-USDC'],HOPR,USD,False,0.0001,HOPR-USD,CBE,6110.15,2023-01-01T00:00:00Z,,,,,,,,False,
HOPR-USDC,0.0212,0.95238095238095,288214.6,-62.52250063943882,0.1,0.0001,1,10000000,0.1,158069300,HOPR,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,HOPR,,,HOPR-USD,[],HOPR,USD,False,0.0001,HOPR-USDC,CBE,6110.15,2023-01-01T00:00:00Z,,,,,,,,False,
TRU-USD,0.0053,0,1151609.6,-6.74434559305114,0.1,0.0001,1,10000000,0.1,111470500,TrueFi,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TRU,,,,['TRU-USDC'],TRU,USD,False,0.0001,TRU-USD,CBE,6103.53,2023-01-01T00:00:00Z,,,,,,,,False,
TRU-USDC,0.0053,0,1151609.6,-6.74434559305114,0.1,0.0001,1,10000000,0.1,111470500,TrueFi,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TRU,,,TRU-USD,[],TRU,USD,False,0.0001,TRU-USDC,CBE,6103.53,2023-01-01T00:00:00Z,,,,,,,,False,
BCH-GBP,349.66,-0.15419760137065,17.00692563,-43.58499093108095,0.00000001,0.01,1,10000000,0.00000001,1500,Bitcoin Cash,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,BCH,,,,[],BCH,GBP,False,0.01,BCH-GBP,CBE,5946.64,2023-01-01T00:00:00Z,,,,,,,,False,
BLAST-USD,0.00051,0,11519424,-85.3453277137488,1,0.00001,1,10000000,1,1000000000,Blast,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BLAST,,,,['BLAST-USDC'],BLAST,USD,False,0.00001,BLAST-USD,CBE,5874.91,2024-06-26T15:54:00.034Z,,,,,,,,False,
BLAST-USDC,0.00051,0,11519424,-85.3453277137488,1,0.00001,1,10000000,1,1000000000,Blast,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BLAST,,,BLAST-USD,[],BLAST,USD,False,0.00001,BLAST-USDC,CBE,5874.91,2024-06-26T15:54:00.034Z,,,,,,,,False,
SNX-GBP,0.233,-2.10084033613445,23981.394,-80.51875317227124,0.001,0.001,1,10000000,0.001,40000,Synthetix Network Token,British Pound,False,False,False,online,False,True,False,False,False,SPOT,GBP,SNX,,,,[],SNX,GBP,False,0.001,SNX-GBP,CBE,5587.665,2023-01-01T00:00:00Z,,,,,,,,False,
CHZ-USDT,0.0362,1.11731843575419,151464.3,-58.89457052477545,0.1,0.0001,1,10000000,0.1,88502600,Chiliz,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,CHZ,,,,[],CHZ,USDT,False,0.0001,CHZ-USDT,CBE,5483.0077,2023-01-01T00:00:00Z,,,,,,,,False,
VOXEL-USD,0.0078,0,689034.57,-23.74444275389646,0.01,0.0001,1,10000000,0.01,26867690.0068260053231342,Voxies,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,VOXEL,,,,['VOXEL-USDC'],VOXEL,USD,False,0.0001,VOXEL-USD,CBE,5374.47,2023-01-01T00:00:00Z,,,,,,,,False,
VOXEL-USDC,0.0078,0,689034.57,-23.74444275389646,0.01,0.0001,1,10000000,0.01,26867690.0068260053231342,Voxies,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,VOXEL,,,VOXEL-USD,[],VOXEL,USD,False,0.0001,VOXEL-USDC,CBE,5374.47,2023-01-01T00:00:00Z,,,,,,,,False,
ETC-GBP,6.31,-0.47318611987382,828.22554612,-49.30915168222343,0.00000001,0.01,1,10000000,0.00000001,7600,Ethereum Classic,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,ETC,,,,[],ETC,GBP,False,0.01,ETC-GBP,CBE,5226.1,2023-01-01T00:00:00Z,,,,,,,,False,
LAYER-USD,0.086,3.86473429951691,60290.26,-48.20463556632905,0.01,0.0001,1,10000000,0.01,18439142.6452959407568047,Solayer,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,LAYER,,,,['LAYER-USDC'],LAYER,USD,False,0.0001,LAYER-USD,CBE,5184.96,2025-09-10T16:35:00.015Z,,,,,,,,False,
LAYER-USDC,0.086,3.86473429951691,60290.26,-48.20463556632905,0.01,0.0001,1,10000000,0.01,18439142.6452959407568047,Solayer,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,LAYER,,,LAYER-USD,[],LAYER,USD,False,0.0001,LAYER-USDC,CBE,5184.96,2025-09-10T16:35:00.015Z,,,,,,,,False,
MATH-USD,0.0272,1.11524163568773,178836.1,-68.47041321690428,0.1,0.0001,1,10000000,0.1,84437000,MATH,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MATH,,,,['MATH-USDC'],MATH,USD,False,0.0001,MATH-USD,CBE,4864.34,2023-01-01T00:00:00Z,,,,,,,,False,
MATH-USDC,0.0272,1.11524163568773,178836.1,-68.47041321690428,0.1,0.0001,1,10000000,0.1,84437000,MATH,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MATH,,,MATH-USD,[],MATH,USD,False,0.0001,MATH-USDC,CBE,4864.34,2023-01-01T00:00:00Z,,,,,,,,False,
MAMO-USD,0.01408,-0.07097232079489,335607.8,-79.68433729075989,0.1,0.00001,1,10000000,0.1,64966156.0174859399565242,Mamo,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MAMO,,,,['MAMO-USDC'],MAMO,USD,False,0.00001,MAMO-USD,CBE,4725.36,2025-08-05T15:58:00.021Z,,,,,,,,False,
MAMO-USDC,0.01408,-0.07097232079489,335607.8,-79.68433729075989,0.1,0.00001,1,10000000,0.1,64966156.0174859399565242,Mamo,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MAMO,,,MAMO-USD,[],MAMO,USD,False,0.00001,MAMO-USDC,CBE,4725.36,2025-08-05T15:58:00.021Z,,,,,,,,False,
ALGO-GBP,0.0673,-0.2962962962963,69465,-71.97794218496615,1,0.0001,1,10000000,1,540000,Algorand,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,ALGO,,,,[],ALGO,GBP,False,0.0001,ALGO-GBP,CBE,4674.9945,2023-01-01T00:00:00Z,,,,,,,,False,
KRL-USD,0.1505,0,30402.9,-27.10063229373725,0.1,0.0001,1,10000000,0.1,35449200,Kryll,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,KRL,,,,['KRL-USDC'],KRL,USD,False,0.0001,KRL-USD,CBE,4575.64,2023-01-01T00:00:00Z,,,,,,,,False,
KRL-USDC,0.1505,0,30402.9,-27.10063229373725,0.1,0.0001,1,10000000,0.1,35449200,Kryll,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,KRL,,,KRL-USD,[],KRL,USD,False,0.0001,KRL-USDC,CBE,4575.64,2023-01-01T00:00:00Z,,,,,,,,False,
POLS-USD,0.061,0.49423393739703,72149.09,-66.00879466984795,0.01,0.0001,1,10000000,0.01,24138100,Polkastarter,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,POLS,,,,['POLS-USDC'],POLS,USD,False,0.0001,POLS-USD,CBE,4401.09,2023-01-01T00:00:00Z,,,,,,,,False,
POLS-USDC,0.061,0.49423393739703,72149.09,-66.00879466984795,0.01,0.0001,1,10000000,0.01,24138100,Polkastarter,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,POLS,,,POLS-USD,[],POLS,USD,False,0.0001,POLS-USDC,CBE,4401.09,2023-01-01T00:00:00Z,,,,,,,,False,
AUDD-USDC,0.6999,-0.35592255125285,6228,-88.20744892356049,1,0.0001,1,10000000,1,15112846.6666666668874674,Australian Digital Dollar,USDC,False,False,False,online,False,True,False,False,False,SPOT,USDC,AUDD,,,,[],AUDD,USDC,False,0.0001,AUDD-USDC,CBE,4358.98,2025-10-01T18:28:00.029Z,,,,,,,,False,
DIA-USD,0.18178,0.50868074753953,23537.9,-96.22148800964278,0.01,0.00001,1,10000000,0.01,28998900,DIA,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,DIA,,,,['DIA-USDC'],DIA,USD,False,0.00001,DIA-USD,CBE,4278.72,2023-01-01T00:00:00Z,,,,,,,,False,
DIA-USDC,0.18178,0.50868074753953,23537.9,-96.22148800964278,0.01,0.00001,1,10000000,0.01,28998900,DIA,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DIA,,,DIA-USD,[],DIA,USD,False,0.00001,DIA-USDC,CBE,4278.72,2023-01-01T00:00:00Z,,,,,,,,False,
STX-USDT,0.2476,1.4338385907415,16727.04,-37.53187446502436,0.01,0.0001,1,10000000,0.01,120000,Stacks,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,STX,,,,[],STX,USDT,False,0.0001,STX-USDT,CBE,4141.6151,2023-01-01T00:00:00Z,,,,,,,,False,
1INCH-GBP,0.072,1.40845070422535,56986.35,-11.40271436933551,0.01,0.001,1,10000000,0.01,90000,1inch,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,1INCH,,,,[],1INCH,GBP,False,0.001,1INCH-GBP,CBE,4103.017,2023-01-01T00:00:00Z,,,,,,,,False,
RAD-USD,0.232,-0.42918454935622,17653.62,27.21633511928139,0.01,0.001,1,10000000,0.01,5727900,Radworks,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,RAD,,,,['RAD-USDC'],RAD,USD,False,0.001,RAD-USD,CBE,4095.64,2023-01-01T00:00:00Z,,,,,,,,False,
RAD-USDC,0.232,-0.42918454935622,17653.62,27.21633511928139,0.01,0.001,1,10000000,0.01,5727900,Radworks,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RAD,,,RAD-USD,[],RAD,USD,False,0.001,RAD-USDC,CBE,4095.64,2023-01-01T00:00:00Z,,,,,,,,False,
QNT-USDT,77.77,-0.96778301286133,50.8218,-34.92718940741281,0.0001,0.01,1,10000000,0.0001,84500,Quant,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,QNT,,,,[],QNT,USDT,False,0.01,QNT-USDT,CBE,3952.41,2023-01-01T00:00:00Z,,,,,,,,False,
GRT-EUR,0.0226,0.44444444444444,174716.39,-53.09875911012076,0.01,0.0001,1,10000000,0.01,810000,The Graph,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,GRT,,,,[],GRT,EUR,False,0.0001,GRT-EUR,CBE,3948.5904,2023-01-01T00:00:00Z,,,,,,,,False,
DOT-GBP,1.13,-0.87719298245614,3156.937,-68.15877920925486,0.001,0.01,1,10000000,0.001,22000,Polkadot,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,DOT,,,,[],DOT,GBP,False,0.01,DOT-GBP,CBE,3567.34,2023-01-01T00:00:00Z,,,,,,,,False,
POWR-USD,0.0633,0.63593004769475,56196.1,-26.21000357157864,0.1,0.0001,1,10000000,0.1,57660100,Powerledger,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,POWR,,,,['POWR-USDC'],POWR,USD,False,0.0001,POWR-USD,CBE,3557.21,2023-01-01T00:00:00Z,,,,,,,,False,
POWR-USDC,0.0633,0.63593004769475,56196.1,-26.21000357157864,0.1,0.0001,1,10000000,0.1,57660100,Powerledger,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,POWR,,,POWR-USD,[],POWR,USD,False,0.0001,POWR-USDC,CBE,3557.21,2023-01-01T00:00:00Z,,,,,,,,False,
GRT-GBP,0.0196,0.51282051282051,178220.98,-68.76960015740231,0.01,0.0001,1,10000000,0.01,630000,The Graph,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,GRT,,,,[],GRT,GBP,False,0.0001,GRT-GBP,CBE,3493.1312,2023-01-01T00:00:00Z,,,,,,,,False,
USDC-CAD,1.372,0.02187067142961,2434.52,-42.64997573627451,0.01,0.0001,1,10000000,0.01,10000000,USDC,,False,False,False,online,False,True,False,False,False,SPOT,CAD,USDC,,,,[],USDC,CAD,False,0.0001,USDC-CAD,CBE,3340.1614,2026-02-24T18:06:00.019Z,,,,,,,,False,
OP-USDT,0.123,-0.80645161290323,26810.11,49.72562514799376,0.01,0.001,1,10000000,0.01,4396400,Optimism,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,OP,,,,[],OP,USDT,False,0.001,OP-USDT,CBE,3297.644,2023-01-01T00:00:00Z,,,,,,,,False,
WAXL-USD,0.0537,1.51228733459357,61342.2,707.75490640176135,0.01,0.0001,1,10000000,0.01,16239500,Wrapped Axelar,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,WAXL,,,,['WAXL-USDC'],WAXL,USD,False,0.0001,WAXL-USD,CBE,3294.08,2023-01-01T00:00:00Z,,,,,,,,False,
WAXL-USDC,0.0537,1.51228733459357,61342.2,707.75490640176135,0.01,0.0001,1,10000000,0.01,16239500,Wrapped Axelar,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,WAXL,,,WAXL-USD,[],WAXL,USD,False,0.0001,WAXL-USDC,CBE,3294.08,2023-01-01T00:00:00Z,,,,,,,,False,
KNC-USD,0.1347,-0.07418397626113,23860.2,-91.67506073561003,0.1,0.0001,1,10000000,0.1,14799900,Kyber Network,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,KNC,,,,['KNC-USDC'],KNC,USD,False,0.0001,KNC-USD,CBE,3213.97,2023-01-01T00:00:00Z,,,,,,,,False,
KNC-USDC,0.1347,-0.07418397626113,23860.2,-91.67506073561003,0.1,0.0001,1,10000000,0.1,14799900,Kyber Network,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,KNC,,,KNC-USD,[],KNC,USD,False,0.0001,KNC-USDC,CBE,3213.97,2023-01-01T00:00:00Z,,,,,,,,False,
USDC-SGD,1.283,-0.140099626401,2479.29,-96.72521536224009,0.01,0.0001,1,10000000,0.01,10000000,USDC,,False,False,False,online,False,True,False,False,False,SPOT,SGD,USDC,,,,[],USDC,SGD,False,0.0001,USDC-SGD,CBE,3180.9291,2026-02-24T18:06:00.019Z,,,,,,,,False,
MINA-EUR,0.0507,-1.16959064327485,56894.091,-7.7719685914889,0.001,0.0001,1,10000000,0.001,160000,Mina,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,MINA,,,,[],MINA,EUR,False,0.0001,MINA-EUR,CBE,2884.5304,2023-01-01T00:00:00Z,,,,,,,,False,
MASK-GBP,0.354,2.3121387283237,7911.2,-48.7810310089966,0.01,0.001,1,10000000,0.01,23000,Mask Network,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,MASK,,,,[],MASK,GBP,False,0.001,MASK-GBP,CBE,2800.565,2023-01-01T00:00:00Z,,,,,,,,False,
1INCH-EUR,0.082,0,33318.63,-23.70480606209933,0.01,0.001,1,10000000,0.01,88000,1inch,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,1INCH,,,,[],1INCH,EUR,False,0.001,1INCH-EUR,CBE,2732.128,2023-01-01T00:00:00Z,,,,,,,,False,
JITOSOL-USD,113.92,1.71428571428571,23.527,-84.70924360572505,0.0001,0.01,1,10000000,0.0001,42681.384593556121969,Jito Staked SOL,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,JITOSOL,,,,['JITOSOL-USDC'],JITOSOL,USD,False,0.01,JITOSOL-USD,CBE,2680.2,2025-07-23T16:02:00.009Z,,,,,,,,False,
JITOSOL-USDC,113.92,1.71428571428571,23.527,-84.70924360572505,0.0001,0.01,1,10000000,0.0001,42681.384593556121969,Jito Staked SOL,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,JITOSOL,,,JITOSOL-USD,[],JITOSOL,USD,False,0.01,JITOSOL-USDC,CBE,2680.2,2025-07-23T16:02:00.009Z,,,,,,,,False,
BNT-USD,0.2958,0.30518819938962,8966.497209,14.51232695807518,0.000001,0.0001,1,10000000,0.000001,20929800,Bancor Network Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BNT,,,,['BNT-USDC'],BNT,USD,False,0.0001,BNT-USD,CBE,2652.29,2023-01-01T00:00:00Z,,,,,,,,False,
BNT-USDC,0.2958,0.30518819938962,8966.497209,14.51232695807518,0.000001,0.0001,1,10000000,0.000001,20929800,Bancor Network Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BNT,,,BNT-USD,[],BNT,USD,False,0.0001,BNT-USDC,CBE,2652.29,2023-01-01T00:00:00Z,,,,,,,,False,
AVT-USD,0.62,-3.125,3439.12,-51.18062396906558,0.01,0.01,1,10000000,0.01,8840900,Aventus,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AVT,,,,['AVT-USDC'],AVT,USD,False,0.01,AVT-USD,CBE,2132.25,2023-01-01T00:00:00Z,,,,,,,,False,
AVT-USDC,0.62,-3.125,3439.12,-51.18062396906558,0.01,0.01,1,10000000,0.01,8840900,Aventus,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AVT,,,AVT-USD,[],AVT,USD,False,0.01,AVT-USDC,CBE,2132.25,2023-01-01T00:00:00Z,,,,,,,,False,
POND-USD,0.00231,1.31578947368421,921829,245.18449452170722,1,0.00001,1,10000000,1,1062097900,Marlin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,POND,,,,['POND-USDC'],POND,USD,False,0.00001,POND-USD,CBE,2129.42,2023-01-01T00:00:00Z,,,,,,,,False,
POND-USDC,0.00231,1.31578947368421,921829,245.18449452170722,1,0.00001,1,10000000,1,1062097900,Marlin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,POND,,,POND-USD,[],POND,USD,False,0.00001,POND-USDC,CBE,2129.42,2023-01-01T00:00:00Z,,,,,,,,False,
DOLO-USD,0.03349,0.60078101531992,62545.4,-35.39772827040131,0.1,0.00001,1,10000000,0.1,55316388.1279063598240222,Dolomite,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,DOLO,,,,['DOLO-USDC'],DOLO,USD,False,0.00001,DOLO-USD,CBE,2094.65,2025-09-10T16:05:02.258Z,,,,,,,,False,
DOLO-USDC,0.03349,0.60078101531992,62545.4,-35.39772827040131,0.1,0.00001,1,10000000,0.1,55316388.1279063598240222,Dolomite,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DOLO,,,DOLO-USD,[],DOLO,USD,False,0.00001,DOLO-USDC,CBE,2094.65,2025-09-10T16:05:02.258Z,,,,,,,,False,
JASMY-USDT,0.00568,0.70921985815603,355439,-40.37908968154789,1,0.00001,1,10000000,1,2088837700,Jasmy,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,JASMY,,,,[],JASMY,USDT,False,0.00001,JASMY-USDT,CBE,2018.89352,2023-01-01T00:00:00Z,,,,,,,,False,
NEAR-USDT,1.324,0.37907505686126,1383.739,-87.18463889289959,0.001,0.001,1,10000000,0.001,5289500,NEAR Protocol,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,NEAR,,,,[],NEAR,USDT,False,0.001,NEAR-USDT,CBE,1832.07,2023-01-01T00:00:00Z,,,,,,,,False,
TIME-USD,2.88,-2.04081632653061,612.852,-42.1806644319553,0.001,0.01,1,10000000,0.001,234900,Chrono.tech,US Dollar,False,False,False,online,False,True,False,False,False,SPOT,USD,TIME,,,,['TIME-USDC'],TIME,USD,False,0.01,TIME-USD,CBE,1765.01,2023-01-01T00:00:00Z,,,,,,,,False,
TIME-USDC,2.88,-2.04081632653061,612.852,-42.1806644319553,0.001,0.01,1,10000000,0.001,234900,Chrono.tech,USDC,False,False,False,online,False,True,False,False,False,SPOT,USDC,TIME,,,TIME-USD,[],TIME,USD,False,0.01,TIME-USDC,CBE,1765.01,2023-01-01T00:00:00Z,,,,,,,,False,
00-USD,0.0046,0,379370.37,-58.03220099778325,0.01,0.0001,1,10000000,0.01,145572316.1050438187228708,00 Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,00,,,,['00-USDC'],00,USD,False,0.0001,00-USD,CBE,1745.1,2023-01-01T00:00:00Z,,,,,,,,False,
00-USDC,0.0046,0,379370.37,-58.03220099778325,0.01,0.0001,1,10000000,0.01,145572316.1050438187228708,00 Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,00,,,00-USD,[],00,USD,False,0.0001,00-USDC,CBE,1745.1,2023-01-01T00:00:00Z,,,,,,,,False,
IMX-USDT,0.1633,-0.60864272671942,9754.08,-44.13003607403597,0.01,0.0001,1,10000000,0.01,9474600,Immutable,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,IMX,,,,[],IMX,USDT,False,0.0001,IMX-USDT,CBE,1592.8413,2023-01-01T00:00:00Z,,,,,,,,False,
